Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of epidermal cell differentiation (GO:0045605)	9.746530e-01	9.911692e-01	0	0	inf	inf	GDF3
GO_Biological_Process_2021	negative regulation of erythrocyte differentiation (GO:0045647)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAFB
GO_Biological_Process_2021	negative regulation of execution phase of apoptosis (GO:1900118)	9.746530e-01	9.911692e-01	0	0	inf	inf	CIDEA
GO_Biological_Process_2021	negative regulation of exocytosis (GO:0045920)	9.746530e-01	9.911692e-01	0	0	inf	inf	IL1RAPL1
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	9.746530e-01	9.911692e-01	0	0	inf	inf	FAP
GO_Biological_Process_2021	negative regulation of fat cell proliferation (GO:0070345)	9.746530e-01	9.911692e-01	0	0	inf	inf	TREM2
GO_Biological_Process_2021	negative regulation of fibroblast proliferation (GO:0048147)	9.746530e-01	9.911692e-01	0	0	inf	inf	SFRP1
GO_Biological_Process_2021	negative regulation of gene silencing by miRNA (GO:0060965)	9.746530e-01	9.911692e-01	0	0	inf	inf	ESR1
GO_Biological_Process_2021	negative regulation of glial cell differentiation (GO:0045686)	9.746530e-01	9.911692e-01	0	0	inf	inf	DAAM2
GO_Biological_Process_2021	negative regulation of glial cell proliferation (GO:0060253)	9.746530e-01	9.911692e-01	0	0	inf	inf	SOX11
GO_Biological_Process_2021	negative regulation of glycolytic process (GO:0045820)	9.746530e-01	9.911692e-01	0	0	inf	inf	ACTN3
GO_Biological_Process_2021	negative regulation of glycoprotein biosynthetic process (GO:0010561)	9.746530e-01	9.911692e-01	0	0	inf	inf	ITM2A
GO_Biological_Process_2021	negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)	9.746530e-01	9.911692e-01	0	0	inf	inf	MIXL1
GO_Biological_Process_2021	negative regulation of hemostasis (GO:1900047)	9.746530e-01	9.911692e-01	0	0	inf	inf	SERPINE1
GO_Biological_Process_2021	negative regulation of heterochromatin assembly (GO:0031452)	9.746530e-01	9.911692e-01	0	0	inf	inf	AICDA
GO_Biological_Process_2021	negative regulation of histone deacetylation (GO:0031064)	9.746530e-01	9.911692e-01	0	0	inf	inf	FOXP3
GO_Biological_Process_2021	negative regulation of histone modification (GO:0031057)	9.746530e-01	9.911692e-01	0	0	inf	inf	FOXP3
GO_Biological_Process_2021	negative regulation of interferon-beta production (GO:0032688)	9.746530e-01	9.911692e-01	0	0	inf	inf	LILRB1
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	9.746530e-01	9.911692e-01	0	0	inf	inf	BCL2
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	9.746530e-01	9.911692e-01	0	0	inf	inf	BCL2
GO_Biological_Process_2021	negative regulation of JNK cascade (GO:0046329)	9.746530e-01	9.911692e-01	0	0	inf	inf	DACT1
GO_Biological_Process_2021	negative regulation of keratinocyte proliferation (GO:0010839)	9.746530e-01	9.911692e-01	0	0	inf	inf	SNAI2
GO_Biological_Process_2021	negative regulation of lamellipodium organization (GO:1902744)	9.746530e-01	9.911692e-01	0	0	inf	inf	SLIT2
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	9.746530e-01	9.911692e-01	0	0	inf	inf	HDAC9
GO_Biological_Process_2021	negative regulation of lipid transport (GO:0032369)	9.746530e-01	9.911692e-01	0	0	inf	inf	ITGB3
GO_Biological_Process_2021	negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	9.746530e-01	9.911692e-01	0	0	inf	inf	LILRA2
GO_Biological_Process_2021	negative regulation of lipoprotein lipase activity (GO:0051005)	9.746530e-01	9.911692e-01	0	0	inf	inf	HDAC9
GO_Biological_Process_2021	negative regulation of mast cell activation involved in immune response (GO:0033007)	9.746530e-01	9.911692e-01	0	0	inf	inf	CD84
GO_Biological_Process_2021	negative regulation of meiotic cell cycle (GO:0051447)	9.746530e-01	9.911692e-01	0	0	inf	inf	DUSP1
GO_Biological_Process_2021	negative regulation of membrane potential (GO:0045837)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAPT
GO_Biological_Process_2021	negative regulation of mitochondrial membrane potential (GO:0010917)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAPT
GO_Biological_Process_2021	negative regulation of mRNA processing (GO:0050686)	9.746530e-01	9.911692e-01	0	0	inf	inf	SRSF12
GO_Biological_Process_2021	negative regulation of mRNA splicing, via spliceosome (GO:0048025)	9.746530e-01	9.911692e-01	0	0	inf	inf	SRSF12
GO_Biological_Process_2021	negative regulation of muscle cell apoptotic process (GO:0010656)	9.746530e-01	9.911692e-01	0	0	inf	inf	IGF1
GO_Biological_Process_2021	negative regulation of muscle hypertrophy (GO:0014741)	9.746530e-01	9.911692e-01	0	0	inf	inf	MLIP
GO_Biological_Process_2021	negative regulation of myelination (GO:0031642)	9.746530e-01	9.911692e-01	0	0	inf	inf	JAM2
GO_Biological_Process_2021	negative regulation of myeloid cell differentiation (GO:0045638)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAFB
GO_Biological_Process_2021	negative regulation of myoblast differentiation (GO:0045662)	9.746530e-01	9.911692e-01	0	0	inf	inf	PRICKLE1
GO_Biological_Process_2021	negative regulation of myosin-light-chain-phosphatase activity (GO:0035509)	9.746530e-01	9.911692e-01	0	0	inf	inf	NCKAP1L
GO_Biological_Process_2021	negative regulation of myotube differentiation (GO:0010832)	9.746530e-01	9.911692e-01	0	0	inf	inf	TMEM119
GO_Biological_Process_2021	negative regulation of neuron projection regeneration (GO:0070571)	9.746530e-01	9.911692e-01	0	0	inf	inf	THY1
GO_Biological_Process_2021	negative regulation of neurotransmitter secretion (GO:0046929)	9.746530e-01	9.911692e-01	0	0	inf	inf	SYT11
GO_Biological_Process_2021	negative regulation of nitrogen compound metabolic process (GO:0051172)	9.746530e-01	9.911692e-01	0	0	inf	inf	LILRB2
GO_Biological_Process_2021	negative regulation of oligodendrocyte differentiation (GO:0048715)	9.746530e-01	9.911692e-01	0	0	inf	inf	DAAM2
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	9.746530e-01	9.911692e-01	0	0	inf	inf	SLC6A4
GO_Biological_Process_2021	negative regulation of oxidative stress-induced cell death (GO:1903202)	9.746530e-01	9.911692e-01	0	0	inf	inf	LRRK2
GO_Biological_Process_2021	negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	9.746530e-01	9.911692e-01	0	0	inf	inf	GREM1
GO_Biological_Process_2021	negative regulation of phosphatase activity (GO:0010923)	9.746530e-01	9.911692e-01	0	0	inf	inf	TGFB2
GO_Biological_Process_2021	negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	9.746530e-01	9.911692e-01	0	0	inf	inf	TREM2
GO_Biological_Process_2021	negative regulation of phosphoprotein phosphatase activity (GO:0032515)	9.746530e-01	9.911692e-01	0	0	inf	inf	NCKAP1L
GO_Biological_Process_2021	negative regulation of pinocytosis (GO:0048550)	9.746530e-01	9.911692e-01	0	0	inf	inf	CAV1
GO_Biological_Process_2021	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	9.746530e-01	9.911692e-01	0	0	inf	inf	LILRB4
GO_Biological_Process_2021	negative regulation of proteasomal protein catabolic process (GO:1901799)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAP1A
GO_Biological_Process_2021	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAP1A
GO_Biological_Process_2021	negative regulation of protein activation cascade (GO:2000258)	9.746530e-01	9.911692e-01	0	0	inf	inf	SERPING1
GO_Biological_Process_2021	negative regulation of protein dephosphorylation (GO:0035308)	9.746530e-01	9.911692e-01	0	0	inf	inf	PPP1R16B
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	9.746530e-01	9.911692e-01	0	0	inf	inf	DUSP26
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	9.746530e-01	9.911692e-01	0	0	inf	inf	PKHD1
GO_Biological_Process_2021	negative regulation of protein localization to cell surface (GO:2000009)	9.746530e-01	9.911692e-01	0	0	inf	inf	GPM6B
GO_Biological_Process_2021	negative regulation of protein targeting to membrane (GO:0090315)	9.746530e-01	9.911692e-01	0	0	inf	inf	KCNE1
GO_Biological_Process_2021	negative regulation of protein-containing complex disassembly (GO:0043242)	9.746530e-01	9.911692e-01	0	0	inf	inf	SLN
GO_Biological_Process_2021	negative regulation of purine nucleotide metabolic process (GO:1900543)	9.746530e-01	9.911692e-01	0	0	inf	inf	ACTN3
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	9.746530e-01	9.911692e-01	0	0	inf	inf	CAV1
GO_Biological_Process_2021	negative regulation of regulated secretory pathway (GO:1903306)	9.746530e-01	9.911692e-01	0	0	inf	inf	SYT4
GO_Biological_Process_2021	negative regulation of response to biotic stimulus (GO:0002832)	9.746530e-01	9.911692e-01	0	0	inf	inf	LILRA2
GO_Biological_Process_2021	negative regulation of response to cytokine stimulus (GO:0060761)	9.746530e-01	9.911692e-01	0	0	inf	inf	PTPRC
GO_Biological_Process_2021	negative regulation of response to endoplasmic reticulum stress (GO:1903573)	9.746530e-01	9.911692e-01	0	0	inf	inf	LRRK2
GO_Biological_Process_2021	negative regulation of response to reactive oxygen species (GO:1901032)	9.746530e-01	9.911692e-01	0	0	inf	inf	LRRK2
GO_Biological_Process_2021	negative regulation of retinoic acid receptor signaling pathway (GO:0048387)	9.746530e-01	9.911692e-01	0	0	inf	inf	CYP26C1
GO_Biological_Process_2021	negative regulation of RNA metabolic process (GO:0051253)	9.746530e-01	9.911692e-01	0	0	inf	inf	ESR1
GO_Biological_Process_2021	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	9.746530e-01	9.911692e-01	0	0	inf	inf	HAND1
GO_Biological_Process_2021	negative regulation of RNA splicing (GO:0033119)	9.746530e-01	9.911692e-01	0	0	inf	inf	SRSF12
GO_Biological_Process_2021	negative regulation of ruffle assembly (GO:1900028)	9.746530e-01	9.911692e-01	0	0	inf	inf	STAP1
GO_Biological_Process_2021	negative regulation of sequestering of triglyceride (GO:0010891)	9.746530e-01	9.911692e-01	0	0	inf	inf	TREM2
GO_Biological_Process_2021	negative regulation of serine-type peptidase activity (GO:1902572)	9.746530e-01	9.911692e-01	0	0	inf	inf	CR1
GO_Biological_Process_2021	negative regulation of skeletal muscle cell differentiation (GO:2001015)	9.746530e-01	9.911692e-01	0	0	inf	inf	MYOCD
GO_Biological_Process_2021	negative regulation of SMAD protein signal transduction (GO:0060392)	9.746530e-01	9.911692e-01	0	0	inf	inf	CILP
GO_Biological_Process_2021	negative regulation of smooth muscle cell apoptotic process (GO:0034392)	9.746530e-01	9.911692e-01	0	0	inf	inf	IGF1
GO_Biological_Process_2021	negative regulation of smooth muscle contraction (GO:0045986)	9.746530e-01	9.911692e-01	0	0	inf	inf	ADRB2
GO_Biological_Process_2021	negative regulation of sodium ion transport (GO:0010766)	9.746530e-01	9.911692e-01	0	0	inf	inf	WNK3
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	9.746530e-01	9.911692e-01	0	0	inf	inf	THBS1
GO_Biological_Process_2021	negative regulation of steroid metabolic process (GO:0045939)	9.746530e-01	9.911692e-01	0	0	inf	inf	BMP5
GO_Biological_Process_2021	negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	9.746530e-01	9.911692e-01	0	0	inf	inf	FOXO1
GO_Biological_Process_2021	negative regulation of striated muscle cell apoptotic process (GO:0010664)	9.746530e-01	9.911692e-01	0	0	inf	inf	HAND2
GO_Biological_Process_2021	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	9.746530e-01	9.911692e-01	0	0	inf	inf	FBLN1
GO_Biological_Process_2021	negative regulation of synapse organization (GO:1905809)	9.746530e-01	9.911692e-01	0	0	inf	inf	ROBO2
GO_Biological_Process_2021	negative regulation of toll-like receptor 2 signaling pathway (GO:0034136)	9.746530e-01	9.911692e-01	0	0	inf	inf	TREM2
GO_Biological_Process_2021	negative regulation of transferase activity (GO:0051348)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAPT
GO_Biological_Process_2021	negative regulation of triglyceride metabolic process (GO:0090209)	9.746530e-01	9.911692e-01	0	0	inf	inf	SIK1
GO_Biological_Process_2021	negative regulation of tubulin deacetylation (GO:1904428)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAPT
GO_Biological_Process_2021	negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	9.746530e-01	9.911692e-01	0	0	inf	inf	ADIPOQ
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	9.746530e-01	9.911692e-01	0	0	inf	inf	SAMHD1
GO_Biological_Process_2021	negative regulation of ubiquitin protein ligase activity (GO:1904667)	9.746530e-01	9.911692e-01	0	0	inf	inf	BAG2
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAP1A
GO_Biological_Process_2021	negative regulation of ubiquitin-protein transferase activity (GO:0051444)	9.746530e-01	9.911692e-01	0	0	inf	inf	BAG2
GO_Biological_Process_2021	negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064)	9.746530e-01	9.911692e-01	0	0	inf	inf	NFATC1
GO_Biological_Process_2021	negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	9.746530e-01	9.911692e-01	0	0	inf	inf	CNMD
GO_Biological_Process_2021	negative regulation of voltage-gated calcium channel activity (GO:1901386)	9.746530e-01	9.911692e-01	0	0	inf	inf	CRHR1
GO_Biological_Process_2021	nephric duct development (GO:0072176)	9.746530e-01	9.911692e-01	0	0	inf	inf	PKD2
GO_Biological_Process_2021	neuroblast proliferation (GO:0007405)	9.746530e-01	9.911692e-01	0	0	inf	inf	EML1
GO_Biological_Process_2021	neuroinflammatory response (GO:0150076)	9.746530e-01	9.911692e-01	0	0	inf	inf	IFNG
GO_Biological_Process_2021	neuron fate commitment (GO:0048663)	9.746530e-01	9.911692e-01	0	0	inf	inf	MYT1L
GO_Biological_Process_2021	neuron fate specification (GO:0048665)	9.746530e-01	9.911692e-01	0	0	inf	inf	MYT1L
GO_Biological_Process_2021	neuron remodeling (GO:0016322)	9.746530e-01	9.911692e-01	0	0	inf	inf	ADGRB3
GO_Biological_Process_2021	neurotransmitter receptor diffusion trapping (GO:0099628)	9.746530e-01	9.911692e-01	0	0	inf	inf	CACNG5
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	9.746530e-01	9.911692e-01	0	0	inf	inf	PSMA8
GO_Biological_Process_2021	norepinephrine transport (GO:0015874)	9.746530e-01	9.911692e-01	0	0	inf	inf	SLC22A2
GO_Biological_Process_2021	nose development (GO:0043584)	9.746530e-01	9.911692e-01	0	0	inf	inf	GLI3
GO_Biological_Process_2021	nuclear body organization (GO:0030575)	9.746530e-01	9.911692e-01	0	0	inf	inf	AFF2
GO_Biological_Process_2021	nuclear membrane disassembly (GO:0051081)	9.746530e-01	9.911692e-01	0	0	inf	inf	PRKCB
GO_Biological_Process_2021	nuclear migration (GO:0007097)	9.746530e-01	9.911692e-01	0	0	inf	inf	SYNE3
GO_Biological_Process_2021	nucleic acid metabolic process (GO:0090304)	9.746530e-01	9.911692e-01	0	0	inf	inf	DNASE1L3
GO_Biological_Process_2021	nucleic acid transport (GO:0050657)	9.746530e-01	9.911692e-01	0	0	inf	inf	RBFOX1
GO_Biological_Process_2021	nucleobase-containing compound biosynthetic process (GO:0034654)	9.746530e-01	9.911692e-01	0	0	inf	inf	AMPD1
GO_Biological_Process_2021	nucleobase-containing small molecule catabolic process (GO:0034656)	9.746530e-01	9.911692e-01	0	0	inf	inf	ENTPD1
GO_Biological_Process_2021	nucleocytoplasmic transport (GO:0006913)	9.746530e-01	9.911692e-01	0	0	inf	inf	BACH2
GO_Biological_Process_2021	nucleoside diphosphate catabolic process (GO:0009134)	9.746530e-01	9.911692e-01	0	0	inf	inf	ENTPD1
GO_Biological_Process_2021	nucleoside diphosphate metabolic process (GO:0009132)	9.746530e-01	9.911692e-01	0	0	inf	inf	ENTPD1
GO_Biological_Process_2021	nucleoside metabolic process (GO:0009116)	9.746530e-01	9.911692e-01	0	0	inf	inf	NT5C1A
GO_Biological_Process_2021	nucleoside phosphate catabolic process (GO:1901292)	9.746530e-01	9.911692e-01	0	0	inf	inf	ENTPD1
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070431)	9.746530e-01	9.911692e-01	0	0	inf	inf	IRGM
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	9.746530e-01	9.911692e-01	0	0	inf	inf	IRGM
GO_Biological_Process_2021	nucleotide-sugar biosynthetic process (GO:0009226)	9.746530e-01	9.911692e-01	0	0	inf	inf	GFPT2
GO_Biological_Process_2021	nucleotide-sugar metabolic process (GO:0009225)	9.746530e-01	9.911692e-01	0	0	inf	inf	GFPT2
GO_Biological_Process_2021	nucleus localization (GO:0051647)	9.746530e-01	9.911692e-01	0	0	inf	inf	SYNE3
GO_Biological_Process_2021	nucleus organization (GO:0006997)	9.746530e-01	9.911692e-01	0	0	inf	inf	SYNE1
GO_Biological_Process_2021	oligosaccharide biosynthetic process (GO:0009312)	9.746530e-01	9.911692e-01	0	0	inf	inf	ST6GALNAC5
GO_Biological_Process_2021	organelle fusion (GO:0048284)	9.746530e-01	9.911692e-01	0	0	inf	inf	CYP26C1
GO_Biological_Process_2021	organelle transport along microtubule (GO:0072384)	9.746530e-01	9.911692e-01	0	0	inf	inf	MAPT
GO_Biological_Process_2021	organophosphate biosynthetic process (GO:0090407)	9.746530e-01	9.911692e-01	0	0	inf	inf	FGF2
GO_Biological_Process_2021	organophosphate ester transport (GO:0015748)	9.746530e-01	9.911692e-01	0	0	inf	inf	TNFAIP8L3
GO_Biological_Process_2021	ornithine transport (GO:0015822)	9.746530e-01	9.911692e-01	0	0	inf	inf	SLC7A3
GO_Biological_Process_2021	outer dynein arm assembly (GO:0036158)	9.746530e-01	9.911692e-01	0	0	inf	inf	DNAH8
GO_Biological_Process_2021	oxaloacetate metabolic process (GO:0006107)	9.746530e-01	9.911692e-01	0	0	inf	inf	PCK1
GO_Biological_Process_2021	oxygen transport (GO:0015671)	9.746530e-01	9.911692e-01	0	0	inf	inf	NGB
GO_Biological_Process_2021	pancreas development (GO:0031016)	9.746530e-01	9.911692e-01	0	0	inf	inf	FOXF1
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	9.746530e-01	9.911692e-01	0	0	inf	inf	HLA-DRA
GO_Biological_Process_2021	peptide catabolic process (GO:0043171)	9.746530e-01	9.911692e-01	0	0	inf	inf	NAALADL1
GO_Biological_Process_2021	peptide transport (GO:0015833)	9.746530e-01	9.911692e-01	0	0	inf	inf	CD209
GO_Biological_Process_2021	peptidyl-amino acid modification (GO:0018193)	9.746530e-01	9.911692e-01	0	0	inf	inf	FKBP7
GO_Biological_Process_2021	peptidyl-cysteine modification (GO:0018198)	9.746530e-01	9.911692e-01	0	0	inf	inf	NOS1
GO_Biological_Process_2021	peptidyl-cysteine S-nitrosylation (GO:0018119)	9.746530e-01	9.911692e-01	0	0	inf	inf	NOS1
GO_Biological_Process_2021	peptidyl-lysine deacetylation (GO:0034983)	9.746530e-01	9.911692e-01	0	0	inf	inf	HDAC9
GO_Biological_Process_2021	peptidyl-lysine hydroxylation (GO:0017185)	9.746530e-01	9.911692e-01	0	0	inf	inf	PLOD2
GO_Biological_Process_2021	peptidyl-lysine oxidation (GO:0018057)	9.746530e-01	9.911692e-01	0	0	inf	inf	LOX
GO_Biological_Process_2021	peptidyl-proline hydroxylation (GO:0019511)	9.746530e-01	9.911692e-01	0	0	inf	inf	P4HA3
