Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	TLR4
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	NCKAP1L
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	FOXO1
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	IL6
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	MYH10
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	2/156	2.809716e-01	3.285643e-01	0	0	1.939394e+00	2.462064e+00	CSF2;RUNX3
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	1/50	2.857630e-01	3.333284e-01	0	0	3.040816e+00	3.808904e+00	WASF1
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/50	2.857630e-01	3.333284e-01	0	0	3.040816e+00	3.808904e+00	TLR4
GO_Biological_Process_2021	regulation of complement activation (GO:0030449)	1/50	2.857630e-01	3.333284e-01	0	0	3.040816e+00	3.808904e+00	CD19
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	2/158	2.859315e-01	3.333284e-01	0	0	1.914336e+00	2.396754e+00	CCL5;CCL2
GO_Biological_Process_2021	regulation of epithelial cell migration (GO:0010632)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	RHOJ
GO_Biological_Process_2021	negative regulation of transport (GO:0051051)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	ITGB3
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	CD36
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	LPAR1
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	BCL2
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	1/51	2.905604e-01	3.371575e-01	0	0	2.979850e+00	3.682927e+00	LEF1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	4/408	2.924923e-01	3.391378e-01	0	0	1.482254e+00	1.822160e+00	CCL5;LEF1;F2R;CAMK2A
GO_Biological_Process_2021	cartilage development (GO:0051216)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	RUNX3
GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	ITGB3
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	MEFV
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	BCL2
GO_Biological_Process_2021	regulation of telomere maintenance via telomerase (GO:0032210)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	PRKCQ
GO_Biological_Process_2021	positive regulation of protein localization to cell periphery (GO:1904377)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	PIK3R1
GO_Biological_Process_2021	positive regulation of protein localization to plasma membrane (GO:1903078)	1/52	2.953257e-01	3.405864e-01	0	0	2.921274e+00	3.563008e+00	PIK3R1
GO_Biological_Process_2021	cardiac muscle tissue development (GO:0048738)	1/53	3.000594e-01	3.457805e-01	0	0	2.864951e+00	3.448756e+00	CACNA1G
GO_Biological_Process_2021	proteolysis (GO:0006508)	3/287	3.022237e-01	3.480082e-01	0	0	1.579024e+00	1.889440e+00	TPSB2;OLR1;TPSAB1
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	2/165	3.032608e-01	3.489355e-01	0	0	1.831474e+00	2.185245e+00	CXCL10;LPAR1
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/54	3.047614e-01	3.501267e-01	0	0	2.810753e+00	3.339810e+00	CCNA1
GO_Biological_Process_2021	regulation of humoral immune response (GO:0002920)	1/54	3.047614e-01	3.501267e-01	0	0	2.810753e+00	3.339810e+00	CD19
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	1/55	3.094321e-01	3.544105e-01	0	0	2.758563e+00	3.235840e+00	IL6
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	1/55	3.094321e-01	3.544105e-01	0	0	2.758563e+00	3.235840e+00	AKT3
GO_Biological_Process_2021	regulation of gene silencing by RNA (GO:0060966)	1/55	3.094321e-01	3.544105e-01	0	0	2.758563e+00	3.235840e+00	H3C13
GO_Biological_Process_2021	regulation of posttranscriptional gene silencing (GO:0060147)	1/55	3.094321e-01	3.544105e-01	0	0	2.758563e+00	3.235840e+00	H3C13
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	1/56	3.140717e-01	3.583608e-01	0	0	2.708271e+00	3.136540e+00	TLR4
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	1/56	3.140717e-01	3.583608e-01	0	0	2.708271e+00	3.136540e+00	BTK
GO_Biological_Process_2021	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/56	3.140717e-01	3.583608e-01	0	0	2.708271e+00	3.136540e+00	BCL2
GO_Biological_Process_2021	Rho protein signal transduction (GO:0007266)	1/56	3.140717e-01	3.583608e-01	0	0	2.708271e+00	3.136540e+00	RHOJ
GO_Biological_Process_2021	mitochondrial transport (GO:0006839)	1/56	3.140717e-01	3.583608e-01	0	0	2.708271e+00	3.136540e+00	BCL2
GO_Biological_Process_2021	neuron projection development (GO:0031175)	2/171	3.180583e-01	3.619727e-01	0	0	1.765914e+00	2.022891e+00	IL6;NCKAP1L
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/57	3.186803e-01	3.619727e-01	0	0	2.659774e+00	3.041630e+00	FBXL7
GO_Biological_Process_2021	arachidonic acid metabolic process (GO:0019369)	1/57	3.186803e-01	3.619727e-01	0	0	2.659774e+00	3.041630e+00	CYP1A1
GO_Biological_Process_2021	regulation of bone mineralization (GO:0030500)	1/57	3.186803e-01	3.619727e-01	0	0	2.659774e+00	3.041630e+00	P2RX7
GO_Biological_Process_2021	monocarboxylic acid transport (GO:0015718)	1/57	3.186803e-01	3.619727e-01	0	0	2.659774e+00	3.041630e+00	CD36
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	1/57	3.186803e-01	3.619727e-01	0	0	2.659774e+00	3.041630e+00	UBE2E2
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	CD36
GO_Biological_Process_2021	negative regulation of hydrolase activity (GO:0051346)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	CAMK2A
GO_Biological_Process_2021	negative regulation of neuron projection development (GO:0010977)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	LPAR1
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	PKD2
GO_Biological_Process_2021	fat cell differentiation (GO:0045444)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	FOXO1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	UBE2E2
GO_Biological_Process_2021	muscle organ development (GO:0007517)	1/58	3.232582e-01	3.652429e-01	0	0	2.612980e+00	2.950848e+00	CXCL10
GO_Biological_Process_2021	neuron differentiation (GO:0030182)	2/174	3.254311e-01	3.674222e-01	0	0	1.734848e+00	1.947549e+00	RNF112;RUNX3
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	4/430	3.257201e-01	3.674728e-01	0	0	1.404117e+00	1.575022e+00	RHOH;HCLS1;PRKCQ;RUNX3
GO_Biological_Process_2021	negative regulation of autophagy (GO:0010507)	1/59	3.278055e-01	3.682581e-01	0	0	2.567799e+00	2.863955e+00	BCL2
GO_Biological_Process_2021	protein polymerization (GO:0051258)	1/59	3.278055e-01	3.682581e-01	0	0	2.567799e+00	2.863955e+00	WASF1
GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	1/59	3.278055e-01	3.682581e-01	0	0	2.567799e+00	2.863955e+00	BCL2
GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)	1/59	3.278055e-01	3.682581e-01	0	0	2.567799e+00	2.863955e+00	CAMK2A
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	1/59	3.278055e-01	3.682581e-01	0	0	2.567799e+00	2.863955e+00	PKD2
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	2/175	3.278843e-01	3.682581e-01	0	0	1.724733e+00	1.923240e+00	AKT3;WASF1
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	5/566	3.298846e-01	3.702285e-01	0	0	1.333789e+00	1.479189e+00	IL6;F2R;BCL2;PKD2;RUNX3
GO_Biological_Process_2021	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	1/60	3.323225e-01	3.721320e-01	0	0	2.524149e+00	2.780727e+00	LPAR1
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	3.323225e-01	3.721320e-01	0	0	2.524149e+00	2.780727e+00	FCER2
GO_Biological_Process_2021	peptidyl-threonine phosphorylation (GO:0018107)	1/60	3.323225e-01	3.721320e-01	0	0	2.524149e+00	2.780727e+00	CAMK2A
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	2/177	3.327837e-01	3.723713e-01	0	0	1.704848e+00	1.875781e+00	PIK3R1;PIK3CG
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	4/437	3.363574e-01	3.757585e-01	0	0	1.380920e+00	1.504624e+00	NLRP12;ARHGEF26;RHOJ;RHOH
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	1/61	3.368094e-01	3.757585e-01	0	0	2.481955e+00	2.700958e+00	VCAM1
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	1/61	3.368094e-01	3.757585e-01	0	0	2.481955e+00	2.700958e+00	PRKCQ
GO_Biological_Process_2021	response to light stimulus (GO:0009416)	1/61	3.368094e-01	3.757585e-01	0	0	2.481955e+00	2.700958e+00	MAPK10
GO_Biological_Process_2021	regulation of neurogenesis (GO:0050767)	1/62	3.412664e-01	3.798860e-01	0	0	2.441144e+00	2.624454e+00	IL6
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	1/62	3.412664e-01	3.798860e-01	0	0	2.441144e+00	2.624454e+00	RXRG
GO_Biological_Process_2021	stress-activated MAPK cascade (GO:0051403)	1/62	3.412664e-01	3.798860e-01	0	0	2.441144e+00	2.624454e+00	MAPK10
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	1/63	3.456936e-01	3.839623e-01	0	0	2.401649e+00	2.551038e+00	ANTXR1
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	1/63	3.456936e-01	3.839623e-01	0	0	2.401649e+00	2.551038e+00	CAMK2A
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	1/63	3.456936e-01	3.839623e-01	0	0	2.401649e+00	2.551038e+00	CCL5
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1/64	3.500913e-01	3.877023e-01	0	0	2.363409e+00	2.480542e+00	CXCL10
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	1/64	3.500913e-01	3.877023e-01	0	0	2.363409e+00	2.480542e+00	BCL2
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	1/64	3.500913e-01	3.877023e-01	0	0	2.363409e+00	2.480542e+00	FASLG
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	1/64	3.500913e-01	3.877023e-01	0	0	2.363409e+00	2.480542e+00	P2RX7
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	1/65	3.544597e-01	3.913880e-01	0	0	2.326363e+00	2.412812e+00	RSAD2
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/65	3.544597e-01	3.913880e-01	0	0	2.326363e+00	2.412812e+00	CCL2
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	1/65	3.544597e-01	3.913880e-01	0	0	2.326363e+00	2.412812e+00	RSAD2
GO_Biological_Process_2021	protein autoubiquitination (GO:0051865)	1/65	3.544597e-01	3.913880e-01	0	0	2.326363e+00	2.412812e+00	RNF112
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	FBXL7
GO_Biological_Process_2021	cell-cell junction assembly (GO:0007043)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	CLDN11
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	TPSAB1
GO_Biological_Process_2021	cellular response to nutrient levels (GO:0031669)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	FOXO1
GO_Biological_Process_2021	embryonic organ development (GO:0048568)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	RNF112
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	ITGB3
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	PIK3R1
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	TPSAB1
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	1/66	3.587989e-01	3.935804e-01	0	0	2.290457e+00	2.347703e+00	PKD2
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	2/188	3.595368e-01	3.941026e-01	0	0	1.603128e+00	1.639902e+00	TUBA1A;TUBB4A
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	1/67	3.631092e-01	3.977287e-01	0	0	2.255639e+00	2.285079e+00	H3C13
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	3/322	3.663095e-01	4.009424e-01	0	0	1.403264e+00	1.409265e+00	NLRP12;H3C13;CD3E
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	2/191	3.667683e-01	4.011528e-01	0	0	1.577441e+00	1.582213e+00	HECW1;NFATC1
GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	1/68	3.673907e-01	4.012503e-01	0	0	2.221861e+00	2.224815e+00	LEF1
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1/68	3.673907e-01	4.012503e-01	0	0	2.221861e+00	2.224815e+00	CCL5
GO_Biological_Process_2021	negative regulation of cellular catabolic process (GO:0031330)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	BCL2
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	PKD2
GO_Biological_Process_2021	cellular response to decreased oxygen levels (GO:0036294)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	SLC8A3
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	BTK
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	PIK3CG
GO_Biological_Process_2021	positive regulation of protein polymerization (GO:0032273)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	NCKAP1L
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	1/69	3.716436e-01	4.038438e-01	0	0	2.189076e+00	2.166791e+00	MYH10
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	2/194	3.739688e-01	4.060772e-01	0	0	1.552557e+00	1.527069e+00	CXCL10;CD3E
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	1/70	3.758682e-01	4.075516e-01	0	0	2.157241e+00	2.110897e+00	IL6
GO_Biological_Process_2021	wound healing (GO:0042060)	1/70	3.758682e-01	4.075516e-01	0	0	2.157241e+00	2.110897e+00	ITGB3
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	2/195	3.763617e-01	4.077929e-01	0	0	1.544434e+00	1.509228e+00	MYO5A;ITGAL
GO_Biological_Process_2021	regulation of glycolytic process (GO:0006110)	1/71	3.800645e-01	4.106225e-01	0	0	2.126316e+00	2.057028e+00	P2RX7
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	1/71	3.800645e-01	4.106225e-01	0	0	2.126316e+00	2.057028e+00	CYP1A1
GO_Biological_Process_2021	gland development (GO:0048732)	1/71	3.800645e-01	4.106225e-01	0	0	2.126316e+00	2.057028e+00	PKD2
GO_Biological_Process_2021	histone acetylation (GO:0016573)	1/71	3.800645e-01	4.106225e-01	0	0	2.126316e+00	2.057028e+00	LEF1
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	4/468	3.835521e-01	4.136413e-01	0	0	1.286605e+00	1.232927e+00	RHOH;HCLS1;PRKCQ;RUNX3
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	1/72	3.842329e-01	4.136413e-01	0	0	2.096262e+00	2.005088e+00	RUNX3
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	1/72	3.842329e-01	4.136413e-01	0	0	2.096262e+00	2.005088e+00	TUBB4A
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	3.842329e-01	4.136413e-01	0	0	2.096262e+00	2.005088e+00	MYH10
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	1/72	3.842329e-01	4.136413e-01	0	0	2.096262e+00	2.005088e+00	MYH10
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	2/200	3.882699e-01	4.169059e-01	0	0	1.505051e+00	1.423860e+00	TRIM61;MEFV
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	1/73	3.883734e-01	4.169059e-01	0	0	2.067043e+00	1.954984e+00	RHOH
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	1/73	3.883734e-01	4.169059e-01	0	0	2.067043e+00	1.954984e+00	CAMK2A
GO_Biological_Process_2021	endoplasmic reticulum organization (GO:0007029)	1/73	3.883734e-01	4.169059e-01	0	0	2.067043e+00	1.954984e+00	RNF112
GO_Biological_Process_2021	generation of neurons (GO:0048699)	2/202	3.930057e-01	4.215778e-01	0	0	1.489848e+00	1.391416e+00	RNF112;RUNX3
GO_Biological_Process_2021	actomyosin structure organization (GO:0031032)	1/76	4.006300e-01	4.285345e-01	0	0	1.984060e+00	1.814854e+00	MYH10
GO_Biological_Process_2021	regulation of cell division (GO:0051302)	1/76	4.006300e-01	4.285345e-01	0	0	1.984060e+00	1.814854e+00	KLHL13
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	1/76	4.006300e-01	4.285345e-01	0	0	1.984060e+00	1.814854e+00	PIK3R1
GO_Biological_Process_2021	RNA transport (GO:0050658)	1/76	4.006300e-01	4.285345e-01	0	0	1.984060e+00	1.814854e+00	KIF5C
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	1/77	4.046610e-01	4.325390e-01	0	0	1.957855e+00	1.771282e+00	TLR4
GO_Biological_Process_2021	negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	4.086652e-01	4.361994e-01	0	0	1.932331e+00	1.729164e+00	BCL2
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/78	4.086652e-01	4.361994e-01	0	0	1.932331e+00	1.729164e+00	SLC8A3
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	1/79	4.126427e-01	4.391989e-01	0	0	1.907461e+00	1.688433e+00	CAMK2A
GO_Biological_Process_2021	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/79	4.126427e-01	4.391989e-01	0	0	1.907461e+00	1.688433e+00	RNF144A
